Task ID,Client,Campaign,Channel,Tier: Order,Title,Direction,Resource Link 1,Resource Link 2,Resource Link 3,Desired Placement,Anchor Text,Target URL,Website Example,Client Comment,Extra Writer Notes
41899,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41899 - The Smart Stylist’s Guide to Choosing New Bathroom Décor,"675 words. Make a guide that includes 4-8 tips for decorating a bathroom. You can talk about things like tile choices, color combinations, and stylish accent pieces. Your target audience is interested in décor and DIY. You can mention the target URL by discussing apps for smartphones such as the Galaxy S7, that aid in home decorating. ",https://trustedpros.ca/articles/bathrooms/top-ten-apps-for-your-bathroom-renovation-project,http://www.countryliving.com/home-design/decorating-ideas/advice/g1369/bathroom-decorating-design-ideas/,http://www.bhg.com/bathroom/remodeling/planning/design-tips/,lowimpactliving.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: helpful apps on T-Mobile&#039;s Galaxy S7 smartphone
41900,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41900 - # Ways to Keep Your Smartphone Safe While You Travel,"675 words. Make a list of 4 to 8 ways the reader can keep his or her smartphone safe while traveling. You may want to write about keeping the phone in a safe location, such as in a front pocket instead of a bag or back pocket, etc. You can include the client link and keyword in any section, but mention a feature of the Galaxy s7 that makes it a good option for travelers. Your target audience is interested in travel.",http://almostfearless.com/5-tips-to-keep-your-iphone-safe-while-you-travel/,http://www.travelandleisure.com/articles/how-to-keep-your-mobile-devices-secure,http://traveltips.usatoday.com/keep-cell-phone-being-stolen-travel-110337.html,backpackingworldwide.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: traveling with a smartphone such as T-Mobile&#039;s Galaxy S7
41901,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41901 - # Smart Ways to Save Money for Retirement,"675 words. Make a list of 4 to 8 smart ways people can save money for retirement. You may want to write about using investment accounts that lower a family&#039;s tax burden, setting a reasonable budget that lets readers save money, and apps that earn money readers can put toward their retirement savings. You can include the client link and keyword in any section that mentions an app that is compatible with the Galaxy S7. Make sure you emphasize a feature of the Galaxy s7 that makes it particularly useful (such as how its camera can help sell photos on foap). Your audience is interested in living frugally.",http://thenextweb.com/apps/2016/01/15/9-mobile-apps-that-can-earn-you-real-money/,https://www.dol.gov/ebsa/publications/10_ways_to_prepare.html,http://www.bankrate.com/finance/financial-literacy/secrets-to-creating-a-budget-1.aspx,moneyrebound.com,galaxy s7 branded variation (client name + keywords),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: apps on smartphones like T-Mobile&#039;s Galaxy S7
41902,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41902 - # Tips to Take Better Family Photos With Your Smartphone,"675 words. Make a list of 4 to 8 tips parents can follow to take better family photos with their smartphones. You may want to write about adding extra lenses to smartphones to change perspective and using light to make pictures more attractive. You can also write about general photography tips that apply to taking family photos. You can include the client link and keyword in practically any section, but mention a Galaxy s7 trait that shows it has particularly good camera for taking pictures. Your audience consists of new parents who are looking for advice.",http://www.techradar.com/us/how-to/phone-and-communications/mobile-phones/smartphone-photography-tips-and-tricks-you-should-know-1189841,http://www.howtogeek.com/207377/5-tips-for-taking-better-photos-with-your-smartphones-camera/,http://digital-photography-school.com/10-tips-to-take-great-family-portaits/,firsttimemomanddad.com,galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: such as T-Mobile&#039;s Galaxy S7 with a 12MP camera
41905,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41905 - # Ways to Save Money on Cell Phone Bills When Traveling Overseas,"675 words. Write four to eight ways to save money on cell phone costs when abroad. Many people don&#039;t realize they can take their own cell phone overseas and use them, much less do it inexpensively. The main method of saving money is to get a SIM card from the regional carrier. But wi-fi calling enabled phones also let people make calls while overseas. Another way is to turn off the cellular roaming to prevent the phone from connecting to out-of-plan networks. Consider anchoring the text in a sentence that talks about how the Samsung Galaxy S7 comes with wi-fi calling from the client. Your target audience is interested in travel.",https://www.whistleout.com.au/MobilePhones/Guides/How-To-Beat-Mobile-Phone-Bill-Shock-When-Travelling-Overseas,http://www.nytimes.com/2014/03/23/travel/being-smart-about-phone-fees-overseas.html?_r=0,http://traveltips.usatoday.com/use-cell-phones-abroad-1457.html,goworldtravelguide.com,"samsung galaxy s7 unrelated keyword (this could be “more information”, “click here”)",http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: click to learn more 
41907,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41907 - # Ways to Stream Video From or To Your Android Phone,"675 words. Write about four to eight ways to stream video from or to an Android phone. The video function plus high-speed data or wi-fi features on Android phones lets users directly broadcast live to the Internet. Apps allow phones to connect to a server and stream a video file. Focus on apps like Avia or using a Google Chromecast for the TV, or streaming live video to a site like Twitch. Appeal to users of all ages who want to broadcast or watch on their phones. Consider anchoring the URL to a sentence that talks about the video function of the Galaxy S7.",http://android.stackexchange.com/questions/96952/how-can-i-stream-my-android-phone-screen-to-my-laptop-computer,http://chhopsky.tv/how-to-stream-from-your-phone-to-twitch/,https://support.google.com/youtube/answer/6261647?hl=en,lukor.net,samsung galaxy s7 branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7.html,,,Example AT: streaming video on T-Mobile&#039;s Samsung Galaxy S7
41910,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41910 - # Reasons to Leave the Camera at Home When Traveling,"675 words. Write four to eight reasons why someone should leave their DSLR at home and rely on the cell phone camera while traveling. While cell phone cameras will never replace the DSLR, sometimes the cell phone camera makes a good substitution. There are travel situations where a DSLR might get stolen, or they&#039;re too bulky to bring with on the flight. Talk about learning to use the camera app features to create memorable images. Consider anchoring the text in a sentence that talks about the Galaxy S7&#039;s camera and the quality of its images. Appeal to those interested in travel.",https://www.quora.com/Should-I-use-a-smartphone-or-a-professional-camera-to-take-pictures-while-traveling,http://www.nomadicmatt.com/travel-blogs/smartphones-for-travel/,https://www.flightcentre.ca/blog/5-clever-ways-to-use-your-smartphone-camera-while-travelling/,kissfromtheworld.com,galaxy s7 edge branded term (brand/client name),http://www.t-mobile.com/cell-phones/samsung-galaxy-s7-edge.html,,,Example AT: taking photos with T-Mobile&#039;s Galaxy S7 Edge
41925,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41925 - # Statistics that Show the Importance of Mobile Marketing,"675 words. In 4-8 subheadings, list statistics that show how mobile marketing has grown over the past decade and why it is essential to a marketing strategy. There are some good facts and statistics in the resource links. You can use the client link in a paragraph showing how smartphones are now owned by the majority of the population. Your audience is business owners who have not yet reached their full potential in mobile marketing.",http://www.forbes.com/sites/cherylsnappconner/2013/11/12/fifty-essential-mobile-marketing-facts/#7a8825347b7e,https://www.cmocouncil.org/facts-stats-categories.php?view=all&amp;category=mobile-marketing,http://www.smartinsights.com/mobile-marketing/mobile-marketing-analytics/mobile-marketing-statistics/,haveageekasm.com,LG G5 long-tail variation (exact match keyword in a phrase match format),http://www.t-mobile.com/cell-phones/lg-g5.html,,,Example AT: consumers with smartphones like T-Mobile&#039;s LG G5
41926,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,Damarley,Attention,41926 - Malware: How to Protect Credit Card Information on Your Phone,"675 words. Paying for things with your phone is becoming more and more popular. List 4-8 steps or tasks people need to do to ensure their personal information is protected from malware. For instance, using different passwords for everything and only downloading reputable payment apps. Mention that the iPhone is better at guarding against malware than Android phones because of built-in protection and a more secure app store so that you can include the client link naturally. Your audience is people who are into tech. Make sure the article is geared toward credit card information for originality.",http://www.lifehack.org/articles/technology/phone-protect-from-malware.html,"http://www.pcmag.com/article2/0,2817,2381719,00.asp",https://www.sophos.com/en-us/security-news-trends/security-trends/malware-goes-mobile/10-tips-to-prevent-mobile-malware.aspx,techburgh.com,iphone 6s branded term (brand/client name),http://www.t-mobile.com/cell-phones/apple-iphone-6s.html,,,Example AT: built-in protection of the iPhone 6S from T-Mobile
41929,covario (iProspect),CON114011 T-Mobile A-2 Q2 June 16,lcolarado1,Attention,41929 - # Best Apple Watch Apps for Frequent Travelers,"675 words. There are plenty of great Apple Watch apps designed with travelers in mind. Detail 4-8 of these apps, explaining what they do, any great features, how they make travel easier, and how much they cost (if anything). Make sure to include a variety of apps, such as apps for maps, trip planning, translating etc. Try to emphasize why it&#039;s better to use these apps on an Apple Watch rather than a smartphone so that you can include your target URL. Your target audience is interested in travel.",http://www.igeeksblog.com/best-apple-watch-travel-apps/,http://mashable.com/2015/04/23/apple-watch-travel-apps/#tVMb3Gr04sqb,"http://www.budgettravel.com/blog/5-reasons-why-the-new-apple-watch-may-be-your-travel-bff,45374/",adaytrip.com,"apple watch unrelated keyword (this could be “more information”, “click here”)",http://explore.t-mobile.com/apple-watch-sport,,,Example AT: click here to read more
