EPID,CPID,eBay URL,Google search URL,Category Name,Catalog ID,Catalog Name,Product Title,PK,SK1,SK2,Desription
69470224,1387834590,http://catalog.ebay.com/69470224,http://www.google.com/search?q=Panasonic SC-PT753 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT753 5.1 Channel Home Theater System with DVD Player,,,,
111110327,5000001163740,http://catalog.ebay.com/111110327,http://www.google.com/search?q=Panasonic SC-PT850 Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT850 Home Theater System with DVD Player,,,,
111122718,5000001163719,http://catalog.ebay.com/111122718,http://www.google.com/search?q=Panasonic SC-PT865 Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT865 Home Theater System with DVD Player,,,,
111083826,5000001163683,http://catalog.ebay.com/111083826,http://www.google.com/search?q=Panasonic SC-PT870EB-K Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT870EB-K Home Theater System with DVD Player,,,,
97958987,1414993917,http://catalog.ebay.com/97958987,http://www.google.com/search?q=Panasonic SC-PT875 Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT875 Home Theater System with DVD Player,,,,
111052671,5000001163616,http://catalog.ebay.com/111052671,http://www.google.com/search?q=Panasonic SC-PT875W Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT875W Home Theater System with DVD Player,,,,
111052761,5000001163690,http://catalog.ebay.com/111052761,http://www.google.com/search?q=Panasonic SC-PT90EB-K Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT90EB-K Home Theater System with DVD Player,,,,
69494432,1387833770,http://catalog.ebay.com/69494432,http://www.google.com/search?q=Panasonic SC-PT950 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT950 5.1 Channel Home Theater System with DVD Player,,,,
69526160,1387834736,http://catalog.ebay.com/69526160,http://www.google.com/search?q=Panasonic SC-PT953 Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT953 Home Theater System with DVD Player,,,,
111102533,5000001140218,http://catalog.ebay.com/111102533,http://www.google.com/search?q=Panasonic SC-PT956 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PT956 5.1 Channel Home Theater System with DVD Player,,,,
70551728,1389593959,http://catalog.ebay.com/70551728,http://www.google.com/search?q=Panasonic SC-PTX5EB-K 2.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PTX5EB-K 2.1 Channel Home Theater System with DVD Player,,,,
97206897,1413795754,http://catalog.ebay.com/97206897,http://www.google.com/search?q=Panasonic SC-PTX5X Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PTX5X Home Theater System with DVD Player,,,,
111110407,5000001163816,http://catalog.ebay.com/111110407,http://www.google.com/search?q=Panasonic SC-PTX60EB-K Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PTX60EB-K Home Theater System with DVD Player,,,,
69470174,1387833222,http://catalog.ebay.com/69470174,http://www.google.com/search?q=Panasonic SC-PTX7 3.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-PTX7 3.1 Channel Home Theater System with DVD Player,,,,
111105060,5000001163771,http://catalog.ebay.com/111105060,http://www.google.com/search?q=Panasonic SC-RT70EB-S Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-RT70EB-S Home Theater System with DVD Player,,,,
69469224,1376276065,http://catalog.ebay.com/69469224,http://www.google.com/search?q=Panasonic SC-S3250 5 Channel Home Theater System,Consumer Electronics,213,Home Theater System,Panasonic SC-S3250 5 Channel Home Theater System,,,,
69510646,1376277147,http://catalog.ebay.com/69510646,http://www.google.com/search?q=Panasonic SC-ST1 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-ST1 5.1 Channel Home Theater System with DVD Player,,,,
72132227,1391385340,http://catalog.ebay.com/72132227,http://www.google.com/search?q=Panasonic SC-TP950 Home Theater System,Consumer Electronics,213,Home Theater System,Panasonic SC-TP950 Home Theater System,,,,
113255952,5000002159157,http://catalog.ebay.com/113255952,http://www.google.com/search?q=Panasonic SC-XH50EG 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SC-XH50EG 5.1 Channel Home Theater System with DVD Player,,,,
77437068,1398486318,http://catalog.ebay.com/77437068,http://www.google.com/search?q=Panasonic SC-ZT1 4.1 Channel Home Theater System,Consumer Electronics,213,Home Theater System,Panasonic SC-ZT1 4.1 Channel Home Theater System,,,,
111100997,5000001140188,http://catalog.ebay.com/111100997,http://www.google.com/search?q=Panasonic SC-ZT2 2.1 Channel Home Theater System,Consumer Electronics,213,Home Theater System,Panasonic SC-ZT2 2.1 Channel Home Theater System,,,,
69510476,1376276659,http://catalog.ebay.com/69510476,http://www.google.com/search?q=Panasonic SF-DV67K Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Panasonic SF-DV67K Home Theater System with DVD Player,,,,
111029734,5000001163619,http://catalog.ebay.com/111029734,http://www.google.com/search?q=Panasonic XR 15PACK Home Theater System,Consumer Electronics,213,Home Theater System,Panasonic XR 15PACK Home Theater System,,,,
111062629,5000001140156,http://catalog.ebay.com/111062629,http://www.google.com/search?q=Paramax DMS-10 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Paramax DMS-10 5.1 Channel Home Theater System with DVD Player,,,,
111102543,5000001140212,http://catalog.ebay.com/111102543,http://www.google.com/search?q=Paramax IM3 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Paramax IM3 5.1 Channel Home Theater System with DVD Player,,,,
97944020,1414994022,http://catalog.ebay.com/97944020,http://www.google.com/search?q=Paramax IM4 5.1 Channel Home Theater System,Consumer Electronics,213,Home Theater System,Paramax IM4 5.1 Channel Home Theater System,,,,
111074576,5000001140195,http://catalog.ebay.com/111074576,http://www.google.com/search?q=Paramax IM67 5.1 Channel Home Theater System with DVD Player,Consumer Electronics,213,Home Theater System,Paramax IM67 5.1 Channel Home Theater System with DVD Player,,,,
102921394,1422567094,http://catalog.ebay.com/102921394,http://www.google.com/search?q=Rokinon D20AF Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Rokinon D20AF Shoe Mount Flash for Nikon,,,,
102921404,1422567100,http://catalog.ebay.com/102921404,http://www.google.com/search?q=Bell & Howell Z680AF-SA Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Bell & Howell Z680AF-SA Shoe Mount Flash for Sony,,,,
102921434,1422567134,http://catalog.ebay.com/102921434,http://www.google.com/search?q=Sony HVL IRH2 Camcorder Flash,Cameras & Photo,784,Flashes_New,Sony HVL IRH2 Camcorder Flash,,,,
102921444,1422567156,http://catalog.ebay.com/102921444,http://www.google.com/search?q=Nissin Speedlite Di28 Flash for Canon,Cameras & Photo,784,Flashes_New,Nissin Speedlite Di28 Flash for Canon,,,,
102921484,1422567186,http://catalog.ebay.com/102921484,http://www.google.com/search?q=Sony HVL FDH3 Camcorder Flash,Cameras & Photo,784,Flashes_New,Sony HVL FDH3 Camcorder Flash,,,,
102921494,1422567198,http://catalog.ebay.com/102921494,http://www.google.com/search?q=Polaroid PL-108AF Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Polaroid PL-108AF Shoe Mount Flash for Sony,,,,
102921524,1422567226,http://catalog.ebay.com/102921524,http://www.google.com/search?q=Canon AB-46 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Canon AB-46 Shoe Mount Flash,,,,
102921534,1422567240,http://catalog.ebay.com/102921534,http://www.google.com/search?q=Holga 15B Shoe Mount Flash ('Purple'),Cameras & Photo,784,Flashes_New,Holga 15B Shoe Mount Flash ('Purple'),,,,
102955019,1417940289,http://catalog.ebay.com/102955019,http://www.google.com/search?q=TUMAX DMF880 Shoe Mount Flash for Multiple Brands,Cameras & Photo,784,Flashes_New,TUMAX DMF880 Shoe Mount Flash for Multiple Brands,,,,
102955049,1422566357,http://catalog.ebay.com/102955049,http://www.google.com/search?q=Bower SFD35S Shoe Mount Flash for Konica Minolta/Sony,Cameras & Photo,784,Flashes_New,Bower SFD35S Shoe Mount Flash for Konica Minolta/Sony,,,,
102955059,1422567085,http://catalog.ebay.com/102955059,http://www.google.com/search?q=Vivitar DF-293 Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Vivitar DF-293 Shoe Mount Flash for Canon,,,,
102955099,1422567125,http://catalog.ebay.com/102955099,http://www.google.com/search?q=Rokinon D870AF Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Rokinon D870AF Shoe Mount Flash for Nikon,,,,
102955109,1422567147,http://catalog.ebay.com/102955109,http://www.google.com/search?q=Digital Concepts 918AF Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Digital Concepts 918AF Shoe Mount Flash for Sony,,,,
102955149,1422567183,http://catalog.ebay.com/102955149,http://www.google.com/search?q=Cactus AF45 Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Cactus AF45 Shoe Mount Flash for Nikon,,,,
102955169,1422567189,http://catalog.ebay.com/102955169,http://www.google.com/search?q=Polaroid Studio Series PL-144AZ Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Polaroid Studio Series PL-144AZ Shoe Mount Flash for Nikon,,,,
102955199,1422567235,http://catalog.ebay.com/102955199,http://www.google.com/search?q=Canon AB-56 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Canon AB-56 Shoe Mount Flash,,,,
102956331,1422567093,http://catalog.ebay.com/102956331,http://www.google.com/search?q=TUMAX DPT383AFZ Shoe Mount Flash for Multiple Brands,Cameras & Photo,784,Flashes_New,TUMAX DPT383AFZ Shoe Mount Flash for Multiple Brands,,,,
102956341,1422567111,http://catalog.ebay.com/102956341,http://www.google.com/search?q=Vivitar DF-586 Ring Light/Macro Flash for Canon,Cameras & Photo,784,Flashes_New,Vivitar DF-586 Ring Light/Macro Flash for Canon,,,,
102956351,1422567105,http://catalog.ebay.com/102956351,http://www.google.com/search?q=Holga 15B Shoe Mount Flash ('Pink'),Cameras & Photo,784,Flashes_New,Holga 15B Shoe Mount Flash ('Pink'),,,,
102956361,1422567127,http://catalog.ebay.com/102956361,http://www.google.com/search?q=Rokinon D900AF Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Rokinon D900AF Shoe Mount Flash for Canon,,,,
102956381,1422567139,http://catalog.ebay.com/102956381,http://www.google.com/search?q=Zeikos ZE-FL70 Shoe Mount Flash for Olympus/Panasonic,Cameras & Photo,784,Flashes_New,Zeikos ZE-FL70 Shoe Mount Flash for Olympus/Panasonic,,,,
102956411,1422567163,http://catalog.ebay.com/102956411,http://www.google.com/search?q=Rokinon D900AFZ Shoe Mount Flash for Pentax,Cameras & Photo,784,Flashes_New,Rokinon D900AFZ Shoe Mount Flash for Pentax,,,,
102956431,1422567175,http://catalog.ebay.com/102956431,http://www.google.com/search?q=Canon Speedlite 160E Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Canon Speedlite 160E Shoe Mount Flash,,,,
102956491,1422567237,http://catalog.ebay.com/102956491,http://www.google.com/search?q=Sony HVL 20DW2 Camcorder Flash,Cameras & Photo,784,Flashes_New,Sony HVL 20DW2 Camcorder Flash,,,,
102958152,1422567154,http://catalog.ebay.com/102958152,http://www.google.com/search?q=Bower SF328AZ Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Bower SF328AZ Shoe Mount Flash,,,,
102958172,1422567184,http://catalog.ebay.com/102958172,http://www.google.com/search?q=Digital Concepts 918AF Shoe Mount Flash for Panasonic,Cameras & Photo,784,Flashes_New,Digital Concepts 918AF Shoe Mount Flash for Panasonic,,,,
102958192,1422567216,http://catalog.ebay.com/102958192,http://www.google.com/search?q=Phoenix Smart PZ-139 Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Phoenix Smart PZ-139 Shoe Mount Flash for Canon,,,,
102958212,1422567230,http://catalog.ebay.com/102958212,http://www.google.com/search?q=Bower SFD828 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Bower SFD828 Shoe Mount Flash,,,,
102958222,1422567246,http://catalog.ebay.com/102958222,http://www.google.com/search?q=Rokinon D20AF Shoe Mount Flash for Olympus,Cameras & Photo,784,Flashes_New,Rokinon D20AF Shoe Mount Flash for Olympus,,,,
102962785,1415330331,http://catalog.ebay.com/102962785,http://www.google.com/search?q=Metz Mecablitz 58AF-2 Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Metz Mecablitz 58AF-2 Shoe Mount Flash for Nikon,,,,
102962805,1422567083,http://catalog.ebay.com/102962805,http://www.google.com/search?q=Bower SFD52N Ring Light/Macro Flash for Nikon,Cameras & Photo,784,Flashes_New,Bower SFD52N Ring Light/Macro Flash for Nikon,,,,
102962825,1422567089,http://catalog.ebay.com/102962825,http://www.google.com/search?q=Polaroid PL-126PZ Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Polaroid PL-126PZ Shoe Mount Flash for Sony,,,,
102962845,1422567123,http://catalog.ebay.com/102962845,http://www.google.com/search?q=Bower SFD14S Ring Light/Macro Flash for Sony,Cameras & Photo,784,Flashes_New,Bower SFD14S Ring Light/Macro Flash for Sony,,,,
102962865,1422567129,http://catalog.ebay.com/102962865,http://www.google.com/search?q=Bower SFDRL Ring Light/Macro Flash,Cameras & Photo,784,Flashes_New,Bower SFDRL Ring Light/Macro Flash,,,,
102962895,1422567165,http://catalog.ebay.com/102962895,http://www.google.com/search?q=Achiever AC260T Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Achiever AC260T Shoe Mount Flash,,,,
102962905,1422567187,http://catalog.ebay.com/102962905,http://www.google.com/search?q=Bower Digi-Slave SFD850 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Bower Digi-Slave SFD850 Shoe Mount Flash,,,,
102962935,1422567211,http://catalog.ebay.com/102962935,http://www.google.com/search?q=Bell & Howell Z480AF Shoe Mount Flash for Olympus,Cameras & Photo,784,Flashes_New,Bell & Howell Z480AF Shoe Mount Flash for Olympus,,,,
102962955,1422567227,http://catalog.ebay.com/102962955,http://www.google.com/search?q=Vivitar 636AF Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Vivitar 636AF Shoe Mount Flash for Nikon,,,,
102962965,1422567239,http://catalog.ebay.com/102962965,http://www.google.com/search?q=Polaroid PL-126PZ Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Polaroid PL-126PZ Shoe Mount Flash for Canon,,,,
102962975,1422567233,http://catalog.ebay.com/102962975,http://www.google.com/search?q=Canon Speedlite 133D Ring Light/Macro Flash,Cameras & Photo,784,Flashes_New,Canon Speedlite 133D Ring Light/Macro Flash,,,,
102962985,1422567241,http://catalog.ebay.com/102962985,http://www.google.com/search?q=Bower SFD926S Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Bower SFD926S Shoe Mount Flash for Sony,,,,
102972896,1422567108,http://catalog.ebay.com/102972896,http://www.google.com/search?q=Phoenix Smart RF-46N Ring Light/Macro Flash for Nikon,Cameras & Photo,784,Flashes_New,Phoenix Smart RF-46N Ring Light/Macro Flash for Nikon,,,,
102972926,1422567114,http://catalog.ebay.com/102972926,http://www.google.com/search?q=Cactus AF45 Shoe Mount Flash for Olympus/Panasonic,Cameras & Photo,784,Flashes_New,Cactus AF45 Shoe Mount Flash for Olympus/Panasonic,,,,
102973006,1422567178,http://catalog.ebay.com/102973006,http://www.google.com/search?q=Metz 40MZ-2 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Metz 40MZ-2 Shoe Mount Flash,,,,
102973026,1422567206,http://catalog.ebay.com/102973026,http://www.google.com/search?q=Konica Minolta Auto 28 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Konica Minolta Auto 28 Shoe Mount Flash,,,,
102973046,1422567218,http://catalog.ebay.com/102973046,http://www.google.com/search?q=Polaroid Studio Series PL-126PZ Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Polaroid Studio Series PL-126PZ Shoe Mount Flash for Nikon,,,,
102973056,1422567248,http://catalog.ebay.com/102973056,http://www.google.com/search?q=Holga 15B Shoe Mount Flash ('Blue'),Cameras & Photo,784,Flashes_New,Holga 15B Shoe Mount Flash ('Blue'),,,,
102997360,1422566344,http://catalog.ebay.com/102997360,http://www.google.com/search?q=Marumi DRF14 Ring Light/Macro Flash for Canon/Nikon,Cameras & Photo,784,Flashes_New,Marumi DRF14 Ring Light/Macro Flash for Canon/Nikon,,,,
102997390,1422567092,http://catalog.ebay.com/102997390,http://www.google.com/search?q=Rokinon D20AF Shoe Mount Flash for Pentax,Cameras & Photo,784,Flashes_New,Rokinon D20AF Shoe Mount Flash for Pentax,,,,
102997423,1422567119,http://catalog.ebay.com/102997423,http://www.google.com/search?q=Precision Design DSLR300 Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Precision Design DSLR300 Shoe Mount Flash for Nikon,,,,
102997453,1422567121,http://catalog.ebay.com/102997453,http://www.google.com/search?q=Vivitar DF-400MZ Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Vivitar DF-400MZ Shoe Mount Flash for Canon,,,,
102997460,1422567138,http://catalog.ebay.com/102997460,http://www.google.com/search?q=Bell & Howell Z680AF-C Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Bell & Howell Z680AF-C Shoe Mount Flash for Canon,,,,
102997473,1422567155,http://catalog.ebay.com/102997473,http://www.google.com/search?q=Konica Minolta Maxxum 1800AF Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Konica Minolta Maxxum 1800AF Shoe Mount Flash,,,,
102997480,1422567168,http://catalog.ebay.com/102997480,http://www.google.com/search?q=Lumiere LA L60315 Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Lumiere LA L60315 Shoe Mount Flash for Sony,,,,
102997493,1422567177,http://catalog.ebay.com/102997493,http://www.google.com/search?q=Promaster 7200EDF Shoe Mount Flash for Olympus,Cameras & Photo,784,Flashes_New,Promaster 7200EDF Shoe Mount Flash for Olympus,,,,
102997510,1422567208,http://catalog.ebay.com/102997510,http://www.google.com/search?q=Vivitar DF-340Z Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Vivitar DF-340Z Shoe Mount Flash for Nikon,,,,
102997513,1422567185,http://catalog.ebay.com/102997513,http://www.google.com/search?q=Promaster 7500DX Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Promaster 7500DX Shoe Mount Flash for Nikon,,,,
102997520,1422567202,http://catalog.ebay.com/102997520,http://www.google.com/search?q=Canon Speedlite 166A Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Canon Speedlite 166A Shoe Mount Flash,,,,
102997530,1422567214,http://catalog.ebay.com/102997530,http://www.google.com/search?q=Konica Minolta HX-18W Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Konica Minolta HX-18W Shoe Mount Flash,,,,
102997533,1422567217,http://catalog.ebay.com/102997533,http://www.google.com/search?q=Promaster 7500EDF Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Promaster 7500EDF Shoe Mount Flash for Sony,,,,
102997540,1422567236,http://catalog.ebay.com/102997540,http://www.google.com/search?q=Zeikos ZE-MR26EX Ring Light/Macro Flash for Canon,Cameras & Photo,784,Flashes_New,Zeikos ZE-MR26EX Ring Light/Macro Flash for Canon,,,,
102997550,1422567244,http://catalog.ebay.com/102997550,http://www.google.com/search?q=Polaroid PL-144AZ Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Polaroid PL-144AZ Shoe Mount Flash for Sony,,,,
102997560,1422567250,http://catalog.ebay.com/102997560,http://www.google.com/search?q=Targus Digital TG-DL80 Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Targus Digital TG-DL80 Shoe Mount Flash for Canon,,,,
103015497,1422567137,http://catalog.ebay.com/103015497,http://www.google.com/search?q=Metz Mecablitz 40AF-4 Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Metz Mecablitz 40AF-4 Shoe Mount Flash for Nikon,,,,
103015527,1422567167,http://catalog.ebay.com/103015527,http://www.google.com/search?q=Bower SFD680C Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Bower SFD680C Shoe Mount Flash for Canon,,,,
103015557,1422567181,http://catalog.ebay.com/103015557,http://www.google.com/search?q=Canon Speedlite 133A Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Canon Speedlite 133A Shoe Mount Flash,,,,
103015587,1422567213,http://catalog.ebay.com/103015587,http://www.google.com/search?q=Bower SFD14 Ring Light/Macro Flash for Nikon,Cameras & Photo,784,Flashes_New,Bower SFD14 Ring Light/Macro Flash for Nikon,,,,
103015607,1422567243,http://catalog.ebay.com/103015607,http://www.google.com/search?q=Phoenix D92-BZS Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Phoenix D92-BZS Shoe Mount Flash,,,,
103015778,1417940166,http://catalog.ebay.com/103015778,http://www.google.com/search?q=TUMAX DSL883AFZ Shoe Mount Flash for Multiple Brands,Cameras & Photo,784,Flashes_New,TUMAX DSL883AFZ Shoe Mount Flash for Multiple Brands,,,,
103015788,1422567084,http://catalog.ebay.com/103015788,http://www.google.com/search?q=Unitron RL-80 Flash,Cameras & Photo,784,Flashes_New,Unitron RL-80 Flash,,,,
103015798,1422567090,http://catalog.ebay.com/103015798,http://www.google.com/search?q=Metz Mecablitz 40MZ-1i Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Metz Mecablitz 40MZ-1i Shoe Mount Flash for Nikon,,,,
103015808,1422567116,http://catalog.ebay.com/103015808,http://www.google.com/search?q=Sony HVL F5DF Camcorder Flash,Cameras & Photo,784,Flashes_New,Sony HVL F5DF Camcorder Flash,,,,
103015838,1422567146,http://catalog.ebay.com/103015838,http://www.google.com/search?q=Promaster 7400EDF Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Promaster 7400EDF Shoe Mount Flash for Sony,,,,
103015848,1422567152,http://catalog.ebay.com/103015848,http://www.google.com/search?q=Holga 15B Shoe Mount Flash ('Yellow'),Cameras & Photo,784,Flashes_New,Holga 15B Shoe Mount Flash ('Yellow'),,,,
103015868,1422567158,http://catalog.ebay.com/103015868,http://www.google.com/search?q=Vivitar DF-293 Shoe Mount Flash for Nikon,Cameras & Photo,784,Flashes_New,Vivitar DF-293 Shoe Mount Flash for Nikon,,,,
103015888,1422567188,http://catalog.ebay.com/103015888,http://www.google.com/search?q=Sunpak FL-VL Handle Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Sunpak FL-VL Handle Mount Flash for Canon,,,,
103015898,1422567194,http://catalog.ebay.com/103015898,http://www.google.com/search?q=Ricoh GF-1 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Ricoh GF-1 Shoe Mount Flash,,,,
103015908,1422567200,http://catalog.ebay.com/103015908,http://www.google.com/search?q=Zeikos ZE-AF585P Shoe Mount Flash for Pentax,Cameras & Photo,784,Flashes_New,Zeikos ZE-AF585P Shoe Mount Flash for Pentax,,,,
108188974,5000000062486,http://catalog.ebay.com/108188974,http://www.google.com/search?q=Vivitar DF-283 Shoe Mount Flash for Olympus,Cameras & Photo,784,Flashes_New,Vivitar DF-283 Shoe Mount Flash for Olympus,,,,
108222055,5000000062487,http://catalog.ebay.com/108222055,http://www.google.com/search?q=Vivitar DF-283 Shoe Mount Flash for Panasonic,Cameras & Photo,784,Flashes_New,Vivitar DF-283 Shoe Mount Flash for Panasonic,,,,
108277097,5000000062485,http://catalog.ebay.com/108277097,http://www.google.com/search?q=Vivitar DF-283 Shoe Mount Flash for Pentax,Cameras & Photo,784,Flashes_New,Vivitar DF-283 Shoe Mount Flash for Pentax,,,,
108366809,5000000069693,http://catalog.ebay.com/108366809,http://www.google.com/search?q=Promaster 2500EDF Shoe Mount Flash for Canon,Cameras & Photo,784,Flashes_New,Promaster 2500EDF Shoe Mount Flash for Canon,,,,
108508445,5000000071008,http://catalog.ebay.com/108508445,http://www.google.com/search?q=Sunpak Auto Thyristor 26SR Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Sunpak Auto Thyristor 26SR Shoe Mount Flash,,,,
108655952,5000000174461,http://catalog.ebay.com/108655952,http://www.google.com/search?q=Bell & Howell Z480AF Shoe Mount Flash for Pentax,Cameras & Photo,784,Flashes_New,Bell & Howell Z480AF Shoe Mount Flash for Pentax,,,,
108656695,5000000174462,http://catalog.ebay.com/108656695,http://www.google.com/search?q=Bell & Howell Z480AF Shoe Mount Flash for Sony,Cameras & Photo,784,Flashes_New,Bell & Howell Z480AF Shoe Mount Flash for Sony,,,,
108692320,5000000174395,http://catalog.ebay.com/108692320,http://www.google.com/search?q=Phoenix DZBIS-112CII Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Phoenix DZBIS-112CII Shoe Mount Flash,,,,
108704507,5000000174398,http://catalog.ebay.com/108704507,http://www.google.com/search?q=Sea & Sea YS YS-01 Underwater Strobe Flash,Cameras & Photo,784,Flashes_New,Sea & Sea YS YS-01 Underwater Strobe Flash,,,,
108983669,5000000190140,http://catalog.ebay.com/108983669,http://www.google.com/search?q=Holga Holgon MF Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Holga Holgon MF Shoe Mount Flash,,,,
108992716,5000000189828,http://catalog.ebay.com/108992716,http://www.google.com/search?q=Vivitar DF-293 Shoe Mount Flash for Olympus,Cameras & Photo,784,Flashes_New,Vivitar DF-293 Shoe Mount Flash for Olympus,,,,
109039878,5000000190141,http://catalog.ebay.com/109039878,http://www.google.com/search?q=Holga Manual Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Holga Manual Shoe Mount Flash,,,,
110090733,5000000672212,http://catalog.ebay.com/110090733,http://www.google.com/search?q=Meike Flashgun FN-410 Shoe Mount Flash,Cameras & Photo,784,Flashes_New,Meike Flashgun FN-410 Shoe Mount Flash,,,,
110618385,5000000886495,http://catalog.ebay.com/110618385,http://www.google.com/search?q=Metz Mecablitz 36 AF-4O Shoe Mount Flash for Olympus,Cameras & Photo,784,Flashes_New,Metz Mecablitz 36 AF-4O Shoe Mount Flash for Olympus,,,,
110878404,5000001038754,http://catalog.ebay.com/110878404,http://www.google.com/search?q=Nikon BC-7 Flash,Cameras & Photo,784,Flashes_New,Nikon BC-7 Flash,,,,
110878414,5000001038740,http://catalog.ebay.com/110878414,http://www.google.com/search?q=Vivitar 271 Flash,Cameras & Photo,784,Flashes_New,Vivitar 271 Flash,,,,
110878424,5000001038762,http://catalog.ebay.com/110878424,http://www.google.com/search?q=Smith Victor PG-160S Flash,Cameras & Photo,784,Flashes_New,Smith Victor PG-160S Flash,,,,
110878434,5000001038778,http://catalog.ebay.com/110878434,http://www.google.com/search?q=Sunpak Auto 511 Flash,Cameras & Photo,784,Flashes_New,Sunpak Auto 511 Flash,,,,
110878444,5000001038776,http://catalog.ebay.com/110878444,http://www.google.com/search?q=Promaster FTD7000M Flash for Pentax,Cameras & Photo,784,Flashes_New,Promaster FTD7000M Flash for Pentax,,,,
110878454,5000001038784,http://catalog.ebay.com/110878454,http://www.google.com/search?q=Promaster MacroLume TTL Flash for Nikon,Cameras & Photo,784,Flashes_New,Promaster MacroLume TTL Flash for Nikon,,,,
110878484,5000001038800,http://catalog.ebay.com/110878484,http://www.google.com/search?q=Fujifilm Autostrobo 300X Flash,Cameras & Photo,784,Flashes_New,Fujifilm Autostrobo 300X Flash,,,,
